Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
"Updated at August 23rd, 2026 at 12:19am",Alachua,ALA,25658,14449,398,4140,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44823,0.6397386989802278,0.3602613010197721,11209,-11209,0.27947739796045573,0.27947739796045573,D,Safe,0,0,0,0,0,0,0.0,No,,+0.00% toward Democrats,Alachua,"Updated at August 23rd, 2026 at 12:19am"
"Updated at August 23rd, 2026 at 12:19am",Baker,BAK,803,5206,23,229,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6284,0.13363288400732234,0.8663671159926777,-4403,4403,0.7327342319853554,-0.7327342319853554,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Baker,"Updated at August 23rd, 2026 at 12:19am"
"Updated at August 23rd, 2026 at 12:19am",Bay,BAY,6506,24583,258,2025,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33493,0.20927015986361736,0.7907298401363826,-18077,18077,0.5814596802727652,-0.5814596802727652,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Bay,"Updated at August 23rd, 2026 at 12:19am"
"Updated at September 10th, 2026 at 11:51am",Bradford,BRA,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Bradford,"Updated at September 10th, 2026 at 11:51am"
"Updated at August 23rd, 2026 at 12:19am",Brevard,BRE,36712,67944,1359,11171,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117556,0.3507873413851093,0.6492126586148906,-31232,31232,0.29842531722978133,-0.29842531722978133,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Brevard,"Updated at August 23rd, 2026 at 12:19am"
"Updated at August 23rd, 2026 at 12:19am",Broward,BRO,138706,58154,0,23696,2407,52303.0,41057.0,45346.0,14859.0,15375.0,27920.0,10149.0,4627.0,8920.0,922.0,492.0,993.0,222963,0.7045920959057198,0.2954079040942802,80552,-80552,0.4091841918114396,0.4091841918114396,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Broward,"Updated at August 23rd, 2026 at 12:19am"
"Updated at September 10th, 2026 at 11:51am",Calhoun,CAL,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Calhoun,"Updated at September 10th, 2026 at 11:51am"
"Updated at August 23rd, 2026 at 12:19am",Charlotte,CHA,10499,28005,637,4261,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43550,0.2726729690421774,0.7273270309578226,-17506,17506,0.45465406191564517,-0.45465406191564517,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Charlotte,"Updated at August 23rd, 2026 at 12:19am"
"Updated at August 23rd, 2026 at 12:19am",Citrus,CIT,8001,27558,589,3959,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40265,0.22500632751202226,0.7749936724879777,-19557,19557,0.5499873449759554,-0.5499873449759554,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Citrus,"Updated at August 23rd, 2026 at 12:19am"
"Updated at August 23rd, 2026 at 12:19am",Clay,CLA,8279,27905,258,2357,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38931,0.2288027857616626,0.7711972142383374,-19626,19626,0.5423944284766749,-0.5423944284766749,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Clay,"Updated at August 23rd, 2026 at 12:19am"
"Updated at August 23rd, 2026 at 12:19am",Collier,CLL,14867,47389,646,6118,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69189,0.23880429195579542,0.7611957080442046,-32522,32522,0.5223914160884091,-0.5223914160884091,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Collier,"Updated at August 23rd, 2026 at 12:19am"
"Updated at August 23rd, 2026 at 12:19am",Columbia,CLM,3146,9069,73,722,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13056,0.2575521899304134,0.7424478100695866,-5923,5923,0.4848956201391732,-0.4848956201391732,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Columbia,"Updated at August 23rd, 2026 at 12:19am"
"Updated at September 10th, 2026 at 11:51am",DeSoto,DES,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,DeSoto,"Updated at September 10th, 2026 at 11:51am"
"Updated at September 10th, 2026 at 11:51am",Dixie,DIX,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Dixie,"Updated at September 10th, 2026 at 11:51am"
"Updated at August 23rd, 2026 at 12:19am",Duval,DUV,69095,68800,1230,11146,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150834,0.5010696544472243,0.49893034555277566,295,-295,0.0021393088944486327,0.0021393088944486327,D,Toss Up,0,0,0,0,0,0,0.0,No,,+0.00% toward Democrats,Duval,"Updated at August 23rd, 2026 at 12:19am"
