Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
2026-08-17 15:55:40,Alachua,ALA,15519,6751,246,2447,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25039,0.6968567579703637,0.3031432420296363,8768,-8768,0.39371351594072745,0.39371351594072745,D,Safe,0,0,0,0,0,0,0.0,No,,+0.00% toward Democrats,Alachua,2026-08-17 19:33:56
2026-08-17 15:55:40,Baker,BAK,401,2783,14,113,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3320,0.1259422110552764,0.8740577889447236,-2382,2382,0.7481155778894473,-0.7481155778894473,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Baker,2026-08-15 17:52:12
2026-08-17 15:55:40,Bay,BAY,3979,12836,143,1145,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18152,0.23663395777579543,0.7633660422242046,-8857,8857,0.5267320844484091,-0.5267320844484091,R,Safe,5,9,0,4,0,18,0.0,No,,+0.02% toward Democrats,Bay,2026-08-17 15:55:40
2026-08-17 15:55:40,Bradford,BRA,442,1477,2,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,0.2303282959874935,0.7696717040125065,-1035,1035,0.539343408025013,-0.539343408025013,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Bradford,2026-08-17 19:33:56
2026-08-17 15:55:40,Brevard,BRE,24156,34838,861,7005,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67040,0.4094653693595959,0.5905346306404041,-10682,10682,0.18106926128080825,-0.18106926128080825,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Brevard,2026-08-17 15:44:48
2026-08-17 15:55:40,Broward,BRO,88995,29166,0,13974,1333,47938.0,41057.0,0.0,13791.0,15375.0,0.0,9346.0,4628.0,0.0,841.0,492.0,0.0,133468,0.753167288699317,0.24683271130068296,59829,-59829,0.5063345773986341,0.5063345773986341,D,Safe,1,0,0,0,0,1,0.0,No,,+0.00% toward Democrats,Broward,2026-08-17 15:55:40
2026-08-17 15:55:40,Calhoun,CAL,326,1162,1,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535,0.21908602150537634,0.7809139784946236,-836,836,0.5618279569892473,-0.5618279569892473,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Calhoun,2026-08-17 09:24:16
2026-08-17 15:55:40,Charlotte,CHA,8148,16268,486,3217,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28217,0.33371559633027525,0.6662844036697247,-8120,8120,0.3325688073394495,-0.3325688073394495,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Charlotte,2026-08-17 19:33:56
2026-08-17 15:55:40,Citrus,CIT,5939,14787,395,2684,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23893,0.28654829682524363,0.7134517031747564,-8848,8848,0.42690340634951274,-0.42690340634951274,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Citrus,2026-08-17 13:55:26
2026-08-17 15:55:40,Clay,CLA,5159,13776,153,1408,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20545,0.2724584103512015,0.7275415896487986,-8617,8617,0.45508317929759706,-0.45508317929759706,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Clay,2026-08-17 13:55:26
2026-08-17 15:55:40,Collier,CLL,10436,28612,463,4139,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43727,0.267260807211637,0.7327391927883631,-18176,18176,0.4654783855767261,-0.4654783855767261,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Collier,2026-08-17 19:33:56
2026-08-17 15:55:40,Columbia,CLM,1988,5233,48,430,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7724,0.2753081290679961,0.7246918709320038,-3245,3245,0.4493837418640077,-0.4493837418640077,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Columbia,2026-08-17 19:33:56
2026-08-17 15:55:40,DeSoto,DES,527,1058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585,0.3324921135646688,0.6675078864353312,-531,531,0.3350157728706624,-0.3350157728706624,R,Safe,0,0,0,0,0,0,0.0,No,,No change,DeSoto,2026-08-17 19:33:56
2026-08-17 15:55:40,Dixie,DIX,365,1836,12,136,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358,0.16583371194911403,0.834166288050886,-1471,1471,0.668332576101772,-0.668332576101772,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Dixie,2026-08-15 18:53:57
2026-08-17 15:55:40,Duval,DUV,41289,31364,660,5927,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79467,0.5683041305933685,0.4316958694066315,9925,-9925,0.13660826118673697,0.13660826118673697,D,Likely,6,115,0,0,0,121,0.0,No,,-0.17% toward Republicans,Duval,2026-08-17 15:55:40
2026-08-17 15:55:40,Escambia,ESC,10097,15678,280,2442,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28574,0.3917361784675073,0.6082638215324927,-5581,5581,0.2165276430649854,-0.2165276430649854,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Escambia,2026-08-17 19:33:56
