Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
"Updated at September 22nd, 2026 at 11:03am",Alachua,ALA,8,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1.0,0.0,8,-8,1.0,1.0,D,Safe,2,0,0,3,0,5,0.0,No,,No change,Alachua,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Baker,BAK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Baker,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Bay,BAY,7,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,7,-7,1.0,1.0,D,Safe,1,0,0,0,0,1,0.0,No,,No change,Bay,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Bradford,BRA,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Bradford,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Brevard,BRE,7,4,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.6363636363636364,0.36363636363636365,3,-3,0.2727272727272727,0.2727272727272727,D,Safe,1,0,0,0,0,1,0.0,No,,+7.27% toward Democrats,Brevard,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Broward,BRO,15,0,0,5,0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20,1.0,0.0,15,-15,1.0,1.0,D,Safe,0,0,0,0,0,0,0.0,No,,,Broward,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Calhoun,CAL,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Calhoun,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Charlotte,CHA,8,7,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.5333333333333333,0.4666666666666667,1,-1,0.06666666666666665,0.06666666666666665,D,Lean,0,0,0,0,0,0,0.0,No,,+0.00% toward Democrats,Charlotte,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Citrus,CIT,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Citrus,"Updated at September 22nd, 2026 at 11:03am"
"Updated at September 22nd, 2026 at 11:03am",Clay,CLA,3,1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.75,0.25,2,-2,0.5,0.5,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Clay,"Updated at September 22nd, 2026 at 11:03am"
