Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
"Updated at August 20th, 2026 at 10:12am",Alachua,ALA,25637,14440,398,4131,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44783,0.6396935898395588,0.3603064101604411,11197,-11197,0.2793871796791177,0.2793871796791177,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Alachua,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Baker,BAK,803,5206,23,229,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6284,0.13363288400732234,0.8663671159926777,-4403,4403,0.7327342319853554,-0.7327342319853554,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Baker,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Bay,BAY,6504,24581,258,2024,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33488,0.20923274891426732,0.7907672510857326,-18077,18077,0.5815345021714653,-0.5815345021714653,R,Safe,1,0,0,0,0,1,0.0,No,,+0.01% toward Democrats,Bay,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Bradford,BRA,820,3746,7,58,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4634,0.17958826106000875,0.8204117389399912,-2926,2926,0.6408234778799824,-0.6408234778799824,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Bradford,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Brevard,BRE,36712,67942,1358,11173,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117555,0.3507940451392207,0.6492059548607794,-31230,31230,0.2984119097215587,-0.2984119097215587,R,Safe,1,1,0,0,0,2,0.0,No,,+0.00% toward Democrats,Brevard,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Broward,BRO,138661,58144,0,23685,2406,52259.0,41057.0,45345.0,14848.0,15375.0,27921.0,10138.0,4627.0,8920.0,921.0,492.0,993.0,222896,0.7045603516170829,0.2954396483829171,80517,-80517,0.4091207032341658,0.4091207032341658,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Broward,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Calhoun,CAL,660,2378,2,101,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144,0.21724818959842002,0.78275181040158,-1718,1718,0.5655036208031601,-0.5655036208031601,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Calhoun,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Charlotte,CHA,10495,27999,635,4255,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43532,0.2726398919312101,0.7273601080687899,-17504,17504,0.45472021613757985,-0.45472021613757985,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Charlotte,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Citrus,CIT,8000,27556,589,3959,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40262,0.22499718753515582,0.7750028124648441,-19556,19556,0.5500056249296883,-0.5500056249296883,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Citrus,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Clay,CLA,8278,27901,258,2357,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38926,0.22880676635617347,0.7711932336438265,-19623,19623,0.542386467287653,-0.542386467287653,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Clay,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Collier,CLL,14863,47387,646,6117,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69182,0.23876305220883534,0.7612369477911647,-32524,32524,0.5224738955823294,-0.5224738955823294,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Collier,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Columbia,CLM,3144,9068,73,722,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13053,0.25745168686537834,0.7425483131346217,-5924,5924,0.4850966262692433,-0.4850966262692433,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Columbia,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",DeSoto,DES,941,2476,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417,0.27538776704711737,0.7246122329528827,-1535,1535,0.4492244659057653,-0.4492244659057653,R,Safe,0,0,0,0,0,0,0.0,No,,No change,DeSoto,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Dixie,DIX,673,3440,25,272,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424,0.16362752248966692,0.8363724775103331,-2767,2767,0.6727449550206661,-0.6727449550206661,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Dixie,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Duval,DUV,69081,68793,1229,11144,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150810,0.5010444318725793,0.4989555681274207,288,-288,0.002088863745158598,0.002088863745158598,D,Toss Up,0,2,0,1,0,3,0.0,No,,-0.00% toward Republicans,Duval,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Escambia,ESC,18126,32510,508,4250,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55595,0.357966664033494,0.642033335966506,-14384,14384,0.28406667193301205,-0.28406667193301205,R,Safe,2,1,0,0,0,3,0.0,No,,+0.00% toward Democrats,Escambia,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Flagler,FLA,8954,17494,295,2778,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29623,0.3385511191772535,0.6614488808227466,-8540,8540,0.32289776164549305,-0.32289776164549305,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Flagler,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Franklin,FRA,755,1657,32,161,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611,0.3130182421227197,0.6869817578772802,-902,902,0.3739635157545605,-0.3739635157545605,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Franklin,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Gadsden,GAD,7011,2285,25,338,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9684,0.7541953528399311,0.24580464716006883,4726,-4726,0.5083907056798622,0.5083907056798622,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Gadsden,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Gilchrist,GIL,578,4022,45,215,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4875,0.12565217391304348,0.8743478260869565,-3444,3444,0.748695652173913,-0.748695652173913,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Gilchrist,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Glades,GLA,491,1668,21,156,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343,0.22742010189902734,0.7725798981009727,-1177,1177,0.5451597962019454,-0.5451597962019454,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Glades,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Gulf,GUL,845,3139,14,53,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056,0.2120983935742972,0.7879016064257028,-2294,2294,0.5758032128514057,-0.5758032128514057,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Gulf,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Hamilton,HAM,761,1654,14,73,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,0.3151138716356108,0.6848861283643892,-893,893,0.36977225672877845,-0.36977225672877845,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Hamilton,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Hardee,HAR,570,2381,13,113,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3092,0.19315486275838697,0.806845137241613,-1811,1811,0.613690274483226,-0.613690274483226,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Hardee,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Hendry,HEN,1359,3239,31,363,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014,0.2955632883862549,0.7044367116137451,-1880,1880,0.4088734232274902,-0.4088734232274902,R,Safe,1,1,0,0,0,2,0.0,No,,+0.02% toward Democrats,Hendry,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Hernando,HER,10062,23470,419,3714,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37810,0.3000715734224025,0.6999284265775976,-13408,13408,0.3998568531551951,-0.3998568531551951,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Hernando,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Highlands,HIG,3435,12070,162,1259,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16993,0.2215414382457272,0.7784585617542729,-8635,8635,0.5569171235085457,-0.5569171235085457,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Highlands,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Hillsborough,HIL,87005,93001,2188,23498,677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206369,0.4833449996111241,0.5166550003888759,-5996,5996,0.033310000777751814,-0.033310000777751814,R,Lean,2,-3,0,0,0,-1,0.0,No,,+0.00% toward Democrats,Hillsborough,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Holmes,HOL,447,3426,10,132,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4023,0.11541440743609604,0.8845855925639039,-2979,2979,0.7691711851278078,-0.7691711851278078,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Holmes,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Indian River,IND,8956,22297,372,2558,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34277,0.28656448980897836,0.7134355101910217,-13341,13341,0.42687102038204333,-0.42687102038204333,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Indian River,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Jackson,JAC,2495,6242,14,112,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8878,0.28556712830491016,0.7144328716950898,-3747,3747,0.4288657433901797,-0.4288657433901797,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Jackson,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Jefferson,JEF,1751,2278,21,136,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191,0.4345991561181435,0.5654008438818565,-527,527,0.13080168776371304,-0.13080168776371304,R,Likely,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Jefferson,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Lafayette,LAF,245,1681,3,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956,0.1272066458982347,0.8727933541017653,-1436,1436,0.7455867082035306,-0.7455867082035306,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Lafayette,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Lake,LAK,12118,17947,344,3401,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877,0.403060036587394,0.596939963412606,-5829,5829,0.19387992682521205,-0.19387992682521205,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Lake,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Lee,LEE,36590,84694,1785,17798,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141299,0.301688598660994,0.6983114013390059,-48104,48104,0.3966228026780119,-0.3966228026780119,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Lee,"Updated at August 20th, 2026 at 10:12am"
"Updated at August 20th, 2026 at 10:12am",Leon,LEO,39737,22777,673,7149,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70567,0.635649614486355,0.36435038551364496,16960,-16960,0.2712992289727101,0.2712992289727101,D,Safe,0,-1,0,-1,0,-2,0.0,No,,+0.00% toward Democrats,Leon,"Updated at August 20th, 2026 at 10:12am"
