Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
"Updated at August 18th, 2026 at 9:25am",Alachua,ALA,16522,7642,258,2606,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27109,0.6837444131766264,0.3162555868233736,8880,-8880,0.36748882635325275,0.36748882635325275,D,Safe,701,634,7,112,2,1456,0.0,No,,-1.86% toward Republicans,Alachua,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Baker,BAK,441,3116,15,118,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700,0.12398088276637616,0.8760191172336238,-2675,2675,0.7520382344672476,-0.7520382344672476,R,Safe,23,208,0,3,1,235,0.0,No,,-0.34% toward Republicans,Baker,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Bay,BAY,4227,13713,154,1213,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19358,0.23561872909698997,0.76438127090301,-9486,9486,0.52876254180602,-0.52876254180602,R,Safe,150,708,7,39,2,906,0.0,No,,-0.61% toward Republicans,Bay,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Bradford,BRA,470,1765,2,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270,0.21029082774049218,0.7897091722595079,-1295,1295,0.5794183445190157,-0.5794183445190157,R,Safe,20,186,0,4,0,210,0.0,No,,-2.30% toward Republicans,Bradford,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Brevard,BRE,25764,39008,910,7463,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73343,0.39776446612733896,0.602235533872661,-13244,13244,0.2044710677453221,-0.2044710677453221,R,Safe,1140,2951,32,331,12,4466,0.0,No,,-1.61% toward Republicans,Brevard,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Broward,BRO,94669,32616,0,14848,1426,48687.0,41057.0,4925.0,13939.0,15375.0,3302.0,9448.0,4628.0,772.0,850.0,492.0,84.0,143559,0.7437561378009978,0.25624386219900225,62053,-62053,0.48751227560199556,0.48751227560199556,D,Safe,3576,2424,0,578,62,6640,0.0,No,,-1.46% toward Republicans,Broward,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Calhoun,CAL,352,1277,1,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678,0.21608348680171885,0.7839165131982812,-925,925,0.5678330263965623,-0.5678330263965623,R,Safe,17,92,0,1,0,110,0.0,No,,-0.86% toward Republicans,Calhoun,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Charlotte,CHA,8439,17688,506,3331,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30066,0.32299919623378115,0.6770008037662189,-9249,9249,0.3540016075324377,-0.3540016075324377,R,Safe,229,1000,16,86,4,1335,0.0,No,,-1.35% toward Republicans,Charlotte,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Citrus,CIT,6196,16273,415,2809,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25784,0.2757577106235257,0.7242422893764743,-10077,10077,0.44848457875294856,-0.44848457875294856,R,Safe,171,1031,15,83,2,1302,0.0,No,,-1.51% toward Republicans,Citrus,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Clay,CLA,5516,15490,162,1487,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22714,0.26259164048367134,0.7374083595163287,-9974,9974,0.4748167190326573,-0.4748167190326573,R,Safe,224,1193,6,56,8,1487,0.0,No,,-1.51% toward Republicans,Clay,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Collier,CLL,10954,31006,482,4340,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46862,0.2610581506196378,0.7389418493803622,-20052,20052,0.47788369876072445,-0.47788369876072445,R,Safe,395,1750,17,144,2,2308,0.0,No,,-0.83% toward Republicans,Collier,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Columbia,CLM,2128,5757,51,456,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8420,0.26987951807228916,0.7301204819277108,-3629,3629,0.4602409638554217,-0.4602409638554217,R,Safe,98,349,3,18,3,471,0.0,No,,-0.61% toward Republicans,Columbia,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",DeSoto,DES,570,1253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823,0.3126714207350521,0.6873285792649478,-683,683,0.37465715852989573,-0.37465715852989573,R,Safe,30,146,0,0,0,176,0.0,No,,-3.04% toward Republicans,DeSoto,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Dixie,DIX,404,2040,13,149,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615,0.16530278232405893,0.8346972176759411,-1636,1636,0.6693944353518821,-0.6693944353518821,R,Safe,39,204,1,13,0,257,0.0,No,,-0.11% toward Republicans,Dixie,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Duval,DUV,45059,35760,729,6589,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88396,0.5575297887872901,0.4424702112127099,9299,-9299,0.11505957757458019,0.11505957757458019,D,Likely,2001,2948,50,459,23,5481,0.0,No,,-2.00% toward Republicans,Duval,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Escambia,ESC,10834,17086,298,2597,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30898,0.3880372492836676,0.6119627507163323,-6252,6252,0.2239255014326647,-0.2239255014326647,R,Safe,526,1201,14,121,4,1866,0.0,No,,-1.10% toward Republicans,Escambia,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Flagler,FLA,6915,11325,205,2069,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20580,0.37911184210526316,0.6208881578947368,-4410,4410,0.24177631578947367,-0.24177631578947367,R,Safe,146,520,5,54,5,730,0.0,No,,-1.21% toward Republicans,Flagler,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Franklin,FRA,450,844,22,101,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420,0.34775888717156106,0.652241112828439,-394,394,0.30448222565687794,-0.30448222565687794,R,Safe,28,91,0,8,0,127,0.0,No,,-2.28% toward Republicans,Franklin,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Gadsden,GAD,4123,1191,12,172,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5507,0.7758750470455401,0.22412495295445992,2932,-2932,0.5517500940910802,0.5517500940910802,D,Safe,299,147,1,21,0,468,0.0,No,,-1.93% toward Republicans,Gadsden,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Gilchrist,GIL,363,1918,22,96,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409,0.15914072775098642,0.8408592722490136,-1555,1555,0.6817185444980272,-0.6817185444980272,R,Safe,32,268,10,7,0,317,0.0,No,,-1.59% toward Republicans,Gilchrist,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Glades,GLA,246,819,10,71,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149,0.23098591549295774,0.7690140845070422,-573,573,0.5380281690140845,-0.5380281690140845,R,Safe,28,149,3,8,1,189,0.0,No,,-2.90% toward Republicans,Glades,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Gulf,GUL,536,1826,9,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404,0.22692633361558,0.77307366638442,-1290,1290,0.54614733276884,-0.54614733276884,R,Safe,39,132,0,2,0,173,0.0,No,,+0.02% toward Democrats,Gulf,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Hamilton,HAM,415,886,10,36,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352,0.31898539584934665,0.6810146041506533,-471,471,0.36202920830130664,-0.36202920830130664,R,Safe,39,87,4,3,0,133,0.0,No,,-0.20% toward Republicans,Hamilton,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Hardee,HAR,295,1232,7,55,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,0.19318925998690242,0.8068107400130976,-937,937,0.6136214800261952,-0.6136214800261952,R,Safe,11,113,0,10,0,134,0.0,No,,-1.85% toward Republicans,Hardee,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Hendry,HEN,833,1968,13,191,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019,0.2973937879328811,0.7026062120671189,-1135,1135,0.4052124241342378,-0.4052124241342378,R,Safe,47,146,1,18,1,213,0.0,No,,-0.80% toward Republicans,Hendry,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Hernando,HER,7212,12661,264,2413,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22637,0.3629044432144115,0.6370955567855885,-5449,5449,0.274191113571177,-0.274191113571177,R,Safe,235,964,8,88,3,1298,0.0,No,,-2.14% toward Republicans,Hernando,"Updated at August 18th, 2026 at 9:25am"
"Updated at August 18th, 2026 at 9:25am",Highlands,HIG,2240,6374,104,762,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9509,0.2600417924309264,0.7399582075690736,-4134,4134,0.4799164151381472,-0.4799164151381472,R,Safe,99,660,5,44,2,810,0.0,No,,-2.50% toward Republicans,Highlands,"Updated at August 18th, 2026 at 9:25am"
