Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
"Updated at August 18th, 2026 at 3:08pm",Alachua,ALA,20715,11148,320,3257,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35561,0.6501271066754543,0.3498728933245457,9567,-9567,0.30025421335090857,0.30025421335090857,D,Safe,940,732,16,151,15,1854,0.0,No,,-0.97% toward Republicans,Alachua,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Baker,BAK,624,4095,19,170,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4924,0.1322314049586777,0.8677685950413223,-3471,3471,0.7355371900826446,-0.7355371900826446,R,Safe,37,189,1,15,3,245,0.0,No,,+0.32% toward Democrats,Baker,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Bay,BAY,5140,18775,194,1522,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25705,0.2149278695379469,0.7850721304620532,-13635,13635,0.5701442609241063,-0.5701442609241063,R,Safe,198,1172,11,58,6,1445,0.0,No,,-0.86% toward Republicans,Bay,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Bradford,BRA,630,2728,4,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410,0.18761167361524717,0.8123883263847528,-2098,2098,0.6247766527695056,-0.6247766527695056,R,Safe,23,179,1,3,0,206,0.0,No,,-0.94% toward Republicans,Bradford,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Brevard,BRE,31217,55095,1115,9207,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96917,0.3616762443229215,0.6383237556770786,-23878,23878,0.27664751135415705,-0.27664751135415705,R,Safe,1109,3051,52,372,17,4601,0.0,No,,-0.96% toward Republicans,Brevard,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Broward,BRO,113028,45603,0,18389,1847,49877.0,41057.0,22094.0,14297.0,15375.0,15931.0,9700.0,4627.0,4062.0,879.0,492.0,476.0,178867,0.7125215121886642,0.2874784878113357,67425,-67425,0.4250430243773285,0.4250430243773285,D,Safe,3465,2425,0,713,94,6697,0.0,No,,-0.96% toward Republicans,Broward,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Calhoun,CAL,468,1759,1,65,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295,0.21014818140996858,0.7898518185900314,-1291,1291,0.5797036371800628,-0.5797036371800628,R,Safe,21,112,0,6,0,139,0.0,No,,-0.66% toward Republicans,Calhoun,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Charlotte,CHA,9518,23633,581,3783,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37639,0.287110494404392,0.7128895055956079,-14115,14115,0.4257790111912159,-0.4257790111912159,R,Safe,280,1192,15,88,5,1580,0.0,No,,-0.90% toward Republicans,Charlotte,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Citrus,CIT,7265,23018,513,3462,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34385,0.23990357626391046,0.7600964237360895,-15753,15753,0.5201928474721791,-0.5201928474721791,R,Safe,209,1348,18,123,9,1707,0.0,No,,-1.15% toward Republicans,Citrus,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Clay,CLA,6836,22195,198,1890,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31212,0.23547242602735008,0.7645275739726499,-15359,15359,0.5290551479452998,-0.5290551479452998,R,Safe,272,1360,6,74,10,1722,0.0,No,,-0.82% toward Republicans,Clay,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Collier,CLL,12952,40547,569,5211,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59400,0.24209798313987177,0.7579020168601283,-27595,27595,0.5158040337202565,-0.5158040337202565,R,Safe,372,1708,23,145,12,2260,0.0,No,,-0.51% toward Republicans,Collier,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Columbia,CLM,2568,7398,59,570,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10627,0.2576760987357014,0.7423239012642986,-4830,4830,0.4846478025285972,-0.4846478025285972,R,Safe,90,318,2,28,1,439,0.0,No,,-0.32% toward Republicans,Columbia,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",DeSoto,DES,760,1928,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688,0.28273809523809523,0.7172619047619048,-1168,1168,0.43452380952380953,-0.43452380952380953,R,Safe,32,113,0,0,0,145,0.0,No,,-0.71% toward Republicans,DeSoto,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Dixie,DIX,537,2837,23,223,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631,0.15915826911677533,0.8408417308832247,-2300,2300,0.6816834617664493,-0.6816834617664493,R,Safe,34,119,3,19,0,175,0.0,No,,+0.60% toward Democrats,Dixie,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Duval,DUV,55282,53384,950,8573,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118576,0.508733182412162,0.49126681758783797,1898,-1898,0.017466364824324065,0.017466364824324065,D,Toss Up,2475,3515,47,476,32,6545,0.0,No,,-1.11% toward Republicans,Duval,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Escambia,ESC,13591,24423,377,3280,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41804,0.3575261745672647,0.6424738254327353,-10832,10832,0.28494765086547064,-0.28494765086547064,R,Safe,579,1507,22,156,11,2275,0.0,No,,-0.93% toward Republicans,Escambia,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Flagler,FLA,7948,14940,252,2443,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25667,0.34725620412443203,0.652743795875568,-6992,6992,0.30548759175113593,-0.30548759175113593,R,Safe,308,861,13,105,7,1294,0.0,No,,-0.90% toward Republicans,Flagler,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Franklin,FRA,613,1318,31,128,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094,0.3174520973588814,0.6825479026411186,-705,705,0.36509580528223723,-0.36509580528223723,R,Safe,26,85,1,7,0,119,0.0,No,,-1.02% toward Republicans,Franklin,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Gadsden,GAD,5258,1752,16,234,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7274,0.7500713266761769,0.2499286733238231,3506,-3506,0.5001426533523539,0.5001426533523539,D,Safe,239,101,0,8,0,348,0.0,No,,-0.48% toward Republicans,Gadsden,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Gilchrist,GIL,490,3007,32,153,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3695,0.14012010294538177,0.8598798970546182,-2517,2517,0.7197597941092364,-0.7197597941092364,R,Safe,22,187,3,19,1,232,0.0,No,,-0.44% toward Republicans,Gilchrist,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Glades,GLA,362,1258,15,113,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752,0.2234567901234568,0.7765432098765432,-896,896,0.5530864197530865,-0.5530864197530865,R,Safe,28,94,0,7,0,129,0.0,No,,+0.10% toward Democrats,Glades,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Gulf,GUL,688,2527,13,45,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276,0.2139968895800933,0.7860031104199067,-1839,1839,0.5720062208398133,-0.5720062208398133,R,Safe,35,134,1,1,0,171,0.0,No,,-0.08% toward Republicans,Gulf,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Hamilton,HAM,568,1290,12,49,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924,0.30570505920344454,0.6942949407965554,-722,722,0.38858988159311086,-0.38858988159311086,R,Safe,36,78,0,3,0,117,0.0,No,,+0.13% toward Democrats,Hamilton,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Hardee,HAR,405,1729,10,79,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234,0.18978444236176195,0.810215557638238,-1324,1324,0.6204311152764761,-0.6204311152764761,R,Safe,27,97,1,4,1,130,0.0,No,,+0.34% toward Democrats,Hardee,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Hendry,HEN,1023,2513,21,250,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825,0.28930995475113125,0.7106900452488688,-1490,1490,0.42138009049773756,-0.42138009049773756,R,Safe,34,100,1,13,1,149,0.0,No,,-0.28% toward Republicans,Hendry,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Hernando,HER,8738,18696,343,3063,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30952,0.3185098782532624,0.6814901217467376,-9958,9958,0.36298024349347524,-0.36298024349347524,R,Safe,314,1128,15,131,5,1593,0.0,No,,-1.12% toward Republicans,Hernando,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Highlands,HIG,2862,9649,137,1019,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13713,0.22875869235073135,0.7712413076492687,-6787,6787,0.5424826152985374,-0.5424826152985374,R,Safe,122,568,9,52,8,759,0.0,No,,-0.61% toward Republicans,Highlands,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Hillsborough,HIL,73949,77627,1875,19842,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173815,0.4878674724230749,0.5121325275769251,-3678,3678,0.02426505515385019,-0.02426505515385019,R,Toss Up,2861,4144,64,786,29,7884,0.0,No,,-0.77% toward Republicans,Hillsborough,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Holmes,HOL,305,2285,3,76,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674,0.11776061776061776,0.8822393822393823,-1980,1980,0.7644787644787645,-0.7644787644787645,R,Safe,18,139,1,7,1,166,0.0,No,,-0.04% toward Republicans,Holmes,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Indian River,IND,7915,18669,339,2247,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29246,0.2977354799879627,0.7022645200120373,-10754,10754,0.40452904002407464,-0.40452904002407464,R,Safe,191,933,9,64,3,1200,0.0,No,,-1.13% toward Republicans,Indian River,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Jackson,JAC,1871,4543,7,82,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6515,0.2917056439039601,0.70829435609604,-2672,2672,0.4165887121920799,-0.4165887121920799,R,Safe,89,261,0,7,1,358,0.0,No,,-0.43% toward Republicans,Jackson,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Jefferson,JEF,1288,1735,19,101,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146,0.42606682103870325,0.5739331789612967,-447,447,0.14786635792259345,-0.14786635792259345,R,Likely,88,105,2,2,0,197,0.004077104974932938,Yes,Safe R → Likely R,+0.41% toward Democrats,Jefferson,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Lafayette,LAF,192,1219,3,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435,0.13607370659107015,0.8639262934089298,-1027,1027,0.7278525868178596,-0.7278525868178596,R,Safe,17,64,0,4,0,85,0.0,No,,+0.90% toward Democrats,Lafayette,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Lake,LAK,11971,17835,342,3375,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33589,0.4016305441857344,0.5983694558142656,-5864,5864,0.1967389116285312,-0.1967389116285312,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Lake,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Lee,LEE,32715,73377,1547,15591,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123567,0.30836443841194433,0.6916355615880556,-40662,40662,0.3832711231761113,-0.3832711231761113,R,Safe,647,2772,42,391,27,3879,0.0,No,,-0.79% toward Republicans,Lee,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Leon,LEO,31665,18188,498,5445,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55953,0.6351673921328707,0.36483260786712934,13477,-13477,0.2703347842657413,0.2703347842657413,D,Safe,1387,944,29,302,10,2672,0.0,No,,-0.39% toward Republicans,Leon,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Levy,LEV,1600,5487,64,375,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7563,0.22576548610131225,0.7742345138986877,-3887,3887,0.5484690277973754,-0.5484690277973754,R,Safe,89,381,4,26,2,502,0.0,No,,-0.52% toward Republicans,Levy,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Liberty,LIB,316,1284,0,59,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662,0.1975,0.8025,-968,968,0.605,-0.605,R,Safe,18,63,0,2,0,83,0.0,No,,+0.26% toward Democrats,Liberty,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Madison,MAD,1021,1970,6,103,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105,0.3413574055499833,0.6586425944500167,-949,949,0.31728518890003343,-0.31728518890003343,R,Safe,56,102,0,7,0,165,0.0,No,,+0.15% toward Democrats,Madison,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Manatee,MAN,19671,38113,249,2221,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60294,0.34042295445105913,0.6595770455489409,-18442,18442,0.3191540910978818,-0.3191540910978818,R,Safe,701,2215,10,66,4,2996,0.0,No,,-1.06% toward Republicans,Manatee,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Marion,MRN,16419,36332,524,3786,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57210,0.3112547629428826,0.6887452370571174,-19913,19913,0.3774904741142348,-0.3774904741142348,R,Safe,712,2664,22,215,21,3634,0.0,No,,-1.37% toward Republicans,Marion,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Martin,MRT,7591,16601,374,2250,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26885,0.31378141534391535,0.6862185846560847,-9010,9010,0.3724371693121693,-0.3724371693121693,R,Safe,294,1225,32,140,8,1699,0.0,No,,-1.61% toward Republicans,Martin,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Miami-Dade,DAD,96392,75925,1989,29834,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204454,0.5593876402212202,0.4406123597787798,20467,-20467,0.1187752804424404,0.1187752804424404,D,Likely,3280,2951,70,919,20,7240,0.0,No,,-0.25% toward Republicans,Miami-Dade,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Monroe,MON,5793,7022,217,1968,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15080,0.4520483808037456,0.5479516191962543,-1229,1229,0.09590323839250875,-0.09590323839250875,R,Likely,190,293,9,107,6,605,0.0,No,,-0.46% toward Republicans,Monroe,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Nassau,NAS,4173,13786,312,1963,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20315,0.23236260370844702,0.767637396291553,-9613,9613,0.5352747925831061,-0.5352747925831061,R,Safe,124,737,10,80,6,957,0.0,No,,-0.89% toward Republicans,Nassau,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Okaloosa,OKA,4387,17721,161,1241,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23564,0.19843495567215488,0.8015650443278451,-13334,13334,0.6031300886556903,-0.6031300886556903,R,Safe,258,1359,15,88,4,1724,0.0,No,,-0.61% toward Republicans,Okaloosa,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Okeechobee,OKE,693,2913,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606,0.19217970049916805,0.8078202995008319,-2220,2220,0.6156405990016638,-0.6156405990016638,R,Safe,21,204,0,0,0,225,0.0,No,,-1.32% toward Republicans,Okeechobee,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Orange,ORA,75146,50513,1657,19868,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147751,0.5980152635306664,0.4019847364693337,24633,-24633,0.19603052706133267,0.19603052706133267,D,Safe,2233,2304,57,675,25,5294,0.0,No,,-0.79% toward Republicans,Orange,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Osceola,OSC,15714,14232,354,4964,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35420,0.5247445401723102,0.47525545982768985,1482,-1482,0.04948908034462035,0.04948908034462035,D,Lean,416,660,10,136,11,1233,0.0,No,,-1.03% toward Republicans,Osceola,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Palm Beach,PAL,88083,65662,2050,16916,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173052,0.5729161923965007,0.4270838076034993,22421,-22421,0.14583238479300142,0.14583238479300142,D,Likely,3113,3686,94,608,19,7520,-0.010646866088274587,Yes,Safe D → Likely D,-1.06% toward Republicans,Palm Beach,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Pasco,PAS,22428,38047,725,6681,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68081,0.3708639933856966,0.6291360066143035,-15619,15619,0.2582720132286069,-0.2582720132286069,R,Safe,879,2548,34,306,17,3784,0.0,No,,-1.37% toward Republicans,Pasco,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Pinellas,PIN,65152,69972,2060,22216,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159970,0.48216453035730145,0.5178354696426986,-4820,4820,0.03567093928539711,-0.03567093928539711,R,Lean,3435,4254,78,930,44,8741,0.0,No,,-0.43% toward Republicans,Pinellas,"Updated at August 18th, 2026 at 3:08pm"
"Updated at August 18th, 2026 at 3:08pm",Polk,POL,25749,40813,740,6196,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73712,0.38684234247768995,0.61315765752231,-15064,15064,0.22631531504462005,-0.22631531504462005,R,Safe,1027,2876,26,261,14,4204,0.0,No,,-1.54% toward Republicans,Polk,"Updated at August 18th, 2026 at 3:08pm"
