Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
"Updated at September 24th, 2026 at 7:01pm",Alachua,ALA,16,0,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1.0,0.0,16,-16,1.0,1.0,D,Safe,1,0,0,0,0,1,0.0,No,,No change,Alachua,"Updated at September 24th, 2026 at 7:01pm"
"Updated at September 24th, 2026 at 7:01pm",Baker,BAK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Baker,"Updated at September 23rd, 2026 at 11:02am"
"Updated at September 24th, 2026 at 7:01pm",Bay,BAY,13,7,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.65,0.35,6,-6,0.30000000000000004,0.30000000000000004,D,Safe,0,0,0,0,0,0,0.0,No,,+0.00% toward Democrats,Bay,"Updated at September 23rd, 2026 at 8:00pm"
"Updated at September 24th, 2026 at 7:01pm",Bradford,BRA,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Bradford,"Updated at September 23rd, 2026 at 11:02am"
"Updated at September 24th, 2026 at 7:01pm",Brevard,BRE,19,6,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.76,0.24,13,-13,0.52,0.52,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Brevard,"Updated at September 24th, 2026 at 3:20pm"
"Updated at September 24th, 2026 at 7:01pm",Broward,BRO,45,4,0,16,0,45.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,65,0.9183673469387755,0.08163265306122448,41,-41,0.8367346938775511,0.8367346938775511,D,Safe,4,0,0,2,0,6,0.0,No,,+1.45% toward Democrats,Broward,"Updated at September 24th, 2026 at 7:01pm"
"Updated at September 24th, 2026 at 7:01pm",Calhoun,CAL,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Calhoun,"Updated at September 23rd, 2026 at 11:02am"
"Updated at September 24th, 2026 at 7:01pm",Charlotte,CHA,11,9,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.55,0.45,2,-2,0.10000000000000003,0.10000000000000003,D,Likely,1,0,0,0,0,1,0.047368421052631636,Yes,Lean D → Likely D,+4.74% toward Democrats,Charlotte,"Updated at September 24th, 2026 at 7:01pm"
"Updated at September 24th, 2026 at 7:01pm",Citrus,CIT,6,4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.6,0.4,2,-2,0.19999999999999996,0.19999999999999996,D,Safe,0,0,0,0,0,0,0.0,No,,+0.00% toward Democrats,Citrus,"Updated at September 24th, 2026 at 3:20pm"
"Updated at September 24th, 2026 at 7:01pm",Clay,CLA,17,7,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.7083333333333334,0.2916666666666667,10,-10,0.4166666666666667,0.4166666666666667,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Clay,"Updated at September 24th, 2026 at 3:20pm"
"Updated at September 24th, 2026 at 7:01pm",Collier,CLL,16,15,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.5161290322580645,0.4838709677419355,1,-1,0.032258064516129004,0.032258064516129004,D,Lean,0,0,0,0,0,0,0.0,No,,+0.00% toward Democrats,Collier,"Updated at September 24th, 2026 at 11:03am"
"Updated at September 24th, 2026 at 7:01pm",Columbia,CLM,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Columbia,"Updated at September 23rd, 2026 at 11:02am"
"Updated at September 24th, 2026 at 7:01pm",DeSoto,DES,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,DeSoto,"Updated at September 23rd, 2026 at 11:02am"
"Updated at September 24th, 2026 at 7:01pm",Dixie,DIX,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Dixie,"Updated at September 23rd, 2026 at 11:02am"
"Updated at September 24th, 2026 at 7:01pm",Duval,DUV,32,16,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.6666666666666666,0.3333333333333333,16,-16,0.3333333333333333,0.3333333333333333,D,Safe,0,1,0,0,0,1,0.0,No,,-2.84% toward Republicans,Duval,"Updated at September 24th, 2026 at 7:01pm"
"Updated at September 24th, 2026 at 7:01pm",Escambia,ESC,19,12,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.6129032258064516,0.3870967741935484,7,-7,0.22580645161290325,0.22580645161290325,D,Safe,0,0,0,0,0,0,0.0,No,,+0.00% toward Democrats,Escambia,"Updated at September 24th, 2026 at 11:03am"
"Updated at September 24th, 2026 at 7:01pm",Flagler,FLA,9,11,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.45,0.55,-2,2,0.10000000000000003,-0.10000000000000003,R,Likely,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Flagler,"Updated at September 23rd, 2026 at 3:49pm"
"Updated at September 24th, 2026 at 7:01pm",Franklin,FRA,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Franklin,"Updated at September 23rd, 2026 at 11:02am"
