Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
"Updated at September 18th, 2026 at 3:27pm",Alachua,ALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Alachua,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Baker,BAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Baker,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Bay,BAY,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,6,-6,1.0,1.0,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Bay,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Bradford,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Bradford,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Brevard,BRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Brevard,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Calhoun,CAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Calhoun,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Charlotte,CHA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1,-1,1.0,1.0,D,Safe,1,0,0,0,0,1,1.0,Yes,Toss Up R → Safe D,+100.00% toward Democrats,Charlotte,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Citrus,CIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Citrus,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Clay,CLA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Toss Up,0,0,0,0,0,0,0.0,No,,No change,Clay,"Updated at September 18th, 2026 at 3:27pm"
"Updated at September 18th, 2026 at 3:27pm",Collier,CLL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1,-1,1.0,1.0,D,Safe,1,0,0,0,0,1,1.0,Yes,Toss Up R → Safe D,+100.00% toward Democrats,Collier,"Updated at September 18th, 2026 at 3:27pm"
