Timestamp,County_x,Code,DEM,REP,IND,NPA,OTHER,DEM VBM,DEM EV,DEM ED,REP VBM,REP EV,REP ED,NPA VBM,NPA EV,NPA ED,OTHER VBM,OTHER EV,OTHER ED,TOTAL,DEM %,REP %,D Raw Margin,R Raw Margin,Diff,Signed Margin,Leader,Rating,DEM New,REP New,IND New,NPA New,OTHER New,Total New,Margin Move,Rating Change,Rating Move,Margin Diff,County_y,Last Updated
"Updated at August 21st, 2026 at 6:02am",Alachua,ALA,25637,14440,398,4131,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44783,0.6396935898395588,0.3603064101604411,11197,-11197,0.2793871796791177,0.2793871796791177,D,Safe,0,0,0,0,0,0,0.0,No,,No change,Alachua,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Baker,BAK,803,5206,23,229,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6284,0.13363288400732234,0.8663671159926777,-4403,4403,0.7327342319853554,-0.7327342319853554,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Baker,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Bay,BAY,6506,24586,258,2025,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33496,0.20924996783738584,0.7907500321626142,-18080,18080,0.5815000643252284,-0.5815000643252284,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Bay,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Bradford,BRA,820,3746,7,58,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4634,0.17958826106000875,0.8204117389399912,-2926,2926,0.6408234778799824,-0.6408234778799824,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Bradford,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Brevard,BRE,36712,67944,1359,11171,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117556,0.3507873413851093,0.6492126586148906,-31232,31232,0.29842531722978133,-0.29842531722978133,R,Safe,0,0,0,0,0,0,0.0,No,,-0.00% toward Republicans,Brevard,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Broward,BRO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,R,Toss Up,-138706,-58155,0,-23696,-2407,-222964,-0.4091770335414328,Yes,Safe D → Toss Up R,-40.92% toward Republicans,Broward,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Calhoun,CAL,661,2379,2,101,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146,0.21743421052631579,0.7825657894736842,-1718,1718,0.5651315789473683,-0.5651315789473683,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Calhoun,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Charlotte,CHA,10494,27999,636,4255,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43532,0.27262099602525136,0.7273790039747486,-17505,17505,0.4547580079494973,-0.4547580079494973,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Charlotte,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Citrus,CIT,8000,27556,589,3959,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40262,0.22499718753515582,0.7750028124648441,-19556,19556,0.5500056249296883,-0.5500056249296883,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Citrus,"Updated at August 21st, 2026 at 6:02am"
"Updated at August 21st, 2026 at 6:02am",Clay,CLA,8279,27904,258,2357,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38930,0.22880910925020037,0.7711908907497996,-19625,19625,0.5423817814995993,-0.5423817814995993,R,Safe,0,0,0,0,0,0,0.0,No,,No change,Clay,"Updated at August 21st, 2026 at 6:02am"
